mp_id	formula	eps_total(ϵ0)	eps_optic(ϵ0)	eps_ionic(ϵ0)	omega_LO(THz2π)	band_mass(me)	volume(Å^3)	alpha	v_gs	w_gs	v_rt	w_rt	energy_gs(meV)	energy_rt(meV)	ZPR(meV)	imag_memory	mobility(cm^2/V/s)
mp-1009792	RuC	54.021699999999996	37.59069999999999	16.431	21.425802674114458	1.0479616900000002	22.9742290803	0.10263772239192337	3.010306733339421	2.9873376927712934	2.8579468320214425	2.822544459294713	-9.100518306373765	-10.462772263553507		0.4097909760298647	651.8290812929941
mp-1009813	SiSn	24.7986	24.525700000000004	0.27289999999999737	10.387923582921015	1.2450096399999997	53.9907994386	0.008909728330749987	3.0008846745340985	2.9989035372036272	4.400742805884148	4.396238938488842	-0.3826430914563192	-0.5548355215809764		0.06530968811777932	3442.636791754553
mp-1009819	SrO	70.7128	4.5252	66.1876	13.48626245805137	0.9337356900000002	29.1454556971	3.121724079287677	3.446540055677379	2.5384845351988234	4.771163803754077	2.9520468138605733	-182.14997523320466	-241.6490888723266		42.49152752342624	7.0552958035057145
mp-1009820	SnC	15.9691	12.089499999999997	3.879600000000001	19.154609558916516	2.18921616	32.0765160044	0.38966675849055477	3.0402026071515387	2.9512270168132386	3.0594730277444664	2.91354169181779	-31.001229364195954	-36.65212075532984		1.9555349844962397	65.38638007452496
mp-1011695	Cs2Se	6.795599999999999	3.6817	3.1138999999999992	3.6794300497881993	2.6971492900000005	142.187424036	6.111927461663306	4.764423373737979	1.8422851580887023	15.881913342337715	8.568381879255304	-104.3675840456057	-231.12492571057433		117.20543603291891	0.8855004558401733
mp-1014244	ZrZnN2	27.3722	8.882099999999998	18.490099999999998	19.12257120145889	0.8107201599999999	48.2777315124	0.898180780066054	3.097426799862964	2.8844813755784116	3.1805133364044407	2.8281216888144747	-71.81609316904529	-85.1069279952989		5.033425042880393	68.59728885038335
mp-10159	K3Sb	18.9922	7.6434999999999995	11.3487	3.0392190381613755	15.38835984	147.608628088	10.089769719479262	12.72619892614178	1.204110718846349	24.786741762181126	8.295280326855066	-171.92749252109323	-362.0418713886417		406.7713849282308	0.04471969186136754
mp-10163	NaAlTe2	15.333799999999998	7.946900000000001	7.386899999999999	6.503157886694966	0.5301296099999999	223.900469732	0.9927298410521639	3.108738603730644	2.871655495475725	6.952474787443852	6.271109089864258	-27.03523669619711	-47.9731169966252		8.864676399230818	59.56574543606595
mp-10167	Na3SbS4	13.9104	5.1006	8.8098	7.054362714320644	1.31629729	179.94484347799997	3.076385687488928	3.4370204601963854	2.5466586958445507	7.536234824257747	5.192533536000674	-93.83271509656606	-160.12777773384659		43.259137126772295	4.9159752769349545
mp-1018040	MgSe	7.302700000000001	4.753	2.5496999999999996	9.977905147140678	0.83612736	104.670974202	1.2196686447980927	3.1368299769277357	2.84028907704399	4.948449488945089	4.261606453054864	-51.11818310312079	-75.46729500415383		11.484676118610881	29.15079094328304
mp-1018096	Ba2NF	68.8925	5.3985	63.49399999999999	10.854547146858563	3.80835225	89.9684328065	5.800131707685722	4.508537958474243	1.929226689599045	7.711718527347471	2.689936122680176	-289.34135873403346	-414.62812381581807		191.1200104218249	0.3845902394948589
mp-1018100	AlSb	13.096200000000001	11.800499999999998	1.2957000000000023	9.820397327911266	0.43890625	116.647044123	0.10166410018136508	3.010215745251407	2.987466061782596	4.628750383711324	4.575446307364936	-4.132403534342474	-6.131067195933333		0.7684203744573939	829.9862410444792
mp-10182	LiZnP	15.858	10.545499999999999	5.3125	11.131697073786338	2.05234276	45.5166132097	0.7823752947216525	3.0838791701086268	2.9000131489528376	4.407806093959726	4.00482660234579	-36.364406804120705	-51.38213935077253		6.5379735669888035	20.86164139331436
mp-1020019	Li2PNO2	6.424699999999999	2.9942	3.4304999999999994	26.814436779455225	5.775850890000001	114.305407477	4.747171577649302	3.9234131925921636	2.2014278574942905	4.454882947914738	1.7877460305205295	-568.9591288867701	-642.5796512650297		38.46801500166671	1.2598701318674268
mp-1020059	LiGe2N3	9.652200000000002	5.224399999999999	4.427800000000001	22.757123370913995	1.7358062499999998	133.00684314	1.390928232644895	3.1589744702337375	2.8160581613341384	3.0756048113186543	2.5500165327984092	-133.2496788075766	-151.99922994431444		6.5805885291644595	24.506175867771006
mp-10219	YOF	13.7161	3.4242000000000004	10.2919	16.296642994341823	2.2894716099999997	78.606268775	4.7109865577248495	3.908683410662496	2.2100025988983636	5.339879402423022	2.2105056691920324	-342.9148614115818	-432.1267973147839		89.15109418961296	1.3714487702026483
