T(K)	v(THz2π)	w(THz2π)	E(meV)	M(mₑ)	R(Å)	κ(N/m)	ReΣ(ps⁻¹)	ImΣ(ps⁻¹)	μ(cm²V⁻¹s⁻¹)
253.0	36.35432524847366	30.819251645480605	-283.95278865049136	0.7646558527176996	6.454815342235619	0.0073479911618716445	0.0	38.38084266677928	83.38902083789316
254.0	36.465465569648316	30.920286786035504	-284.01720918311764	0.7643187557784727	6.442481180216672	0.007384657966654192	0.0	38.49632830181931	83.13886103170782
255.0	36.57651236997968	31.021253447413127	-284.0817405971034	0.7639833944426128	6.430224005568695	0.007421358277667335	0.0	38.611381750138605	82.89112546210464
256.0	36.68746521540734	31.122151041387454	-284.1463824433089	0.7636497600351445	6.418043045870514	0.007458091777484348	0.0	38.72601177827202	82.64576551907372
257.0	36.798323679660406	31.222978989233024	-284.21113427722685	0.763317843846487	6.405937539521114	0.007494858150533758	0.0	38.84022627751958	82.4027354024043
258.0	36.90908734412909	31.323736721572942	-284.2759956589048	0.7629876371359098	6.3939067355486285	0.007531657083081558	0.0	38.954028824701574	82.16199929714138
259.0	37.01975579778768	31.424423678279513	-284.3409661528691	0.7626591311344563	6.381949893423506	0.00756848826322335	0.0	39.06834771656945	81.92158296877655
260.0	37.13032863702522	31.52503930828179	-284.40604532805105	0.762332317048506	6.370066282875895	0.007605351380857375	0.0	39.18130137571403	81.68541565849485
261.0	37.240805465591386	31.625583069490514	-284.4712327577137	0.7620071860622922	6.35825518371695	0.007642246127680328	0.0	39.29381773123603	81.45151257144796
262.0	37.35118589443445	31.726054428612724	-284.53652801938136	0.7616837293412526	6.346515885662757	0.007679172197162578	0.0	39.40589746847582	81.2198451126851
263.0	37.46146954164838	31.826452861079236	-284.60193069476986	0.7613619380343213	6.334847688163748	0.007716129284542983	0.0	39.51754538944713	80.99037673960987
264.0	37.57165603233647	31.926777850886214	-284.66744036971835	0.7610418032768775	6.32324990023609	0.0077531170868085485	0.0	39.628768381215416	80.76306732845771
265.0	37.68174499850494	32.02702889046799	-284.73305663412305	0.7607233161933367	6.311721840297175	0.0077901353026791345	0.0	39.739574337336535	80.53787546257009
266.0	37.79173607898582	32.127205480599756	-284.7987790818716	0.7604064678994376	6.300262836004231	0.00782718363259828	0.0	39.84997136664103	80.31476006517721
267.0	37.90162891932628	32.22730713026752	-284.8646073107798	0.7600912495046657	6.288872224097399	0.007864261778715586	0.0	39.95996593084324	80.09368412513103
268.0	38.011423171693274	32.32733335655177	-284.93054092252856	0.7597776521145791	6.277549350243794	0.007901369444874783	0.0	40.06956362174877	79.87461303868011
