T(K)	v(THz2π)	w(THz2π)	E(meV)	M(mₑ)	R(Å)	κ(N/m)	ReΣ(ps⁻¹)	ImΣ(ps⁻¹)	μ(cm²V⁻¹s⁻¹)
122.0	22.06365299383964	18.202590301889895	-276.96359834474737	0.8073957643119998	9.352938089405887	0.0030725199898889556	2.1312037760749682e-15	18.829965136679576	169.97062212725535
123.0	22.174878109108576	18.29804097260271	-277.0039191268571	0.8070701952012124	9.314120041346706	0.0031009076765774013	2.1039931407560253e-15	19.00170189612275	168.43443321090194
124.0	22.28622097730765	18.393676935836126	-277.04454685132765	0.8067403409867359	9.275766817925671	0.0031293932386586916	0.0	19.1734100359649	166.9260127912812
125.0	22.39767823653978	18.48949435034796	-277.0854777752315	0.8064063747311783	9.237870105903262	0.003157975960520695	0.0	19.344666400313347	165.44823377590598
126.0	22.509246562068192	18.58548941034042	-277.1267082292204	0.8060684654371288	9.200421776725516	0.003186655130146256	0.0	19.515665818494526	163.9985496104817
127.0	22.620922666765985	18.681658346252362	-277.1682346160411	0.805726778090869	9.163413881930811	0.0032154300391994306	0.0	19.686429258955805	162.5759982582904
128.0	22.732703301506692	18.777997425476187	-277.2100534090669	0.8053814737087074	9.126838648674553	0.0032442999831058666	0.0	19.856940455495202	161.17996103625518
129.0	22.844585255466853	18.874502952971312	-277.2521611508468	0.805032709386121	9.090688475371273	0.003273264261122121	0.0	20.027022869263842	159.81111670012302
130.0	22.956565356376373	18.971171271809602	-277.29455445167275	0.8046806383490503	9.054955927447836	0.0033023221763999254	0.0	20.196853680497682	158.46730087500885
131.0	23.068640470697144	19.067998763634403	-277.33722998816705	0.8043254100073931	9.01963373320731	0.0033314730360415644	0.0	20.366298565083333	157.14887409158734
132.0	23.180807503747566	19.164981849051347	-277.3801845018887	0.8039671700102522	8.984714779800296	0.0033607161511487933	0.0	20.535546401481643	155.85370003522462
133.0	23.293063399781627	19.262116987959562	-277.4234147979612	0.8036060603026968	8.950192109299532	0.0033900508368669047	0.0	20.703993207567724	154.5856809760783
134.0	23.40540514200552	19.359400679807237	-277.46691774372096	0.8032422191840821	8.916058914877215	0.003419476412420574	0.0	20.87226336802464	153.33942622720252
135.0	23.517829752559674	19.45682946379966	-277.51069026738804	0.8028757813674005	8.882308537080732	0.0034489922011459203	0.0	21.040278341560015	152.1149500476929
136.0	23.630334292465815	19.55439991905981	-277.55472935675857	0.8025068780395354	8.84893446020464	0.003478597530518535	0.0	21.207595228607016	150.9148422730519
137.0	23.742915861519993	19.65210866472326	-277.59903205791915	0.8021356369225369	8.815930308757878	0.0035082917321739605	0.0	21.37469390015828	149.73505135866557
138.0	23.855571598162054	19.74995235999757	-277.6435954739846	0.8017621823354241	8.783289844021267	0.0035380741419259224	0.0	21.541380212805322	148.57640769988302
139.0	23.96829867931914	19.84792770418521	-277.688416763858	0.8013866352563613	8.75100696069525	0.003567944099780978	0.0	21.707811360808037	147.43729046283832
140.0	24.08109432020246	19.946031436648827	-277.7334931410132	0.8010091133854689	8.719075683634637	0.0035979009499467708	0.0	21.873257387951778	146.32209698583245
141.0	24.193955774100154	20.04426033676231	-277.77882187230125	0.8006297312075563	8.687490164667112	0.0036279440408405203	0.0	22.038759839888556	145.22327536430655
142.0	24.306880332126916	20.142611223809403	-277.8244002767786	0.8002486000551878	8.656244679496158	0.003658072725090696	0.0	22.20391147416448	144.14311157022797
143.0	24.419865322964498	20.241080956863335	-277.8702257245591	0.7998658281716099	8.625333624683059	0.0036882863595381348	0.0	22.36820042724926	143.08441572335929
144.0	24.53290811257503	20.339666434630566	-277.9162956356883	0.7994815207736571	8.59475151470808	0.003718584305232961	0.0	22.5322933432214	142.04239400597032
145.0	24.646006103903908	20.43836459527546	-277.9626074790405	0.7990957801143652	8.564492979107698	0.003748965927430189	0.0	22.695799063145927	141.01908815861364
146.0	24.759156736565505	20.537172416219615	-278.0091587712385	0.7987087055453147	8.534552759686433	0.0037794305955827215	0.0	22.858846042682657	140.01323089275022
147.0	24.87235748649834	20.63608691390294	-278.05594707559567	0.7983203935788179	8.504925707801924	0.003809977683329357	0.0	23.021154312558373	139.0260820748686
148.0	24.98560586563854	20.735105143555174	-278.10297000108017	0.7979309379492844	8.475606781719028	0.003840606568486208	0.0	23.183385914877356	138.05321192803376
149.0	25.098899421559107	20.83422419892654	-278.15022520130105	0.797540429674359	8.446591044034282	0.0038713166330321095	0.0	23.344947292676277	137.09779888515843
150.0	25.212235737095767	20.933441211997916	-278.1977103735164	0.7971489571155578	8.417873659167197	0.003902107263091852	0.0	23.506090798124493	136.15793950610117
151.0	25.32561601964894	21.032756892989735	-278.2454232576625	0.7967565636786338	8.389449687138093	0.003932978499048821	0.0	23.66682694466963	135.23320622567866
152.0	25.439027152478758	21.13215782858235	-278.29336163540444	0.7963634596698671	8.361315100076297	0.003963927784889578	0.0	23.82696049977517	134.32434610978416
153.0	25.552477590960716	21.231651884530148	-278.34152332920786	0.7959695987605551	8.333464742125546	0.003994956469457906	0.0	23.986657949589723	133.4300466385189
154.0	25.665961465531222	21.331232802374537	-278.3899062014304	0.795575101639082	8.305894364962976	0.004026063305157364	0.0	24.145799377166313	132.55062874176681
155.0	25.77947652964755	21.430897900604723	-278.4385081534348	0.795180044270479	8.278599606709948	0.004057247698572641	0.0	24.304467949627295	131.68528912253092
156.0	25.893020569686673	21.530644533977245	-278.48732712472054	0.7947845003124689	8.251576193569242	0.004088509060313044	0.0	24.46218326618058	130.83627303785116
157.0	26.006591404555216	21.630470093170178	-278.5363610920763	0.794388541170709	8.224819937736987	0.004119846804991704	0.0	24.61965866125728	129.99940141138055
158.0	26.120186885288767	21.730372004423206	-278.5856080687507	0.7939922360532046	8.198326735371097	0.004151260351201564	0.0	24.77681924093091	129.17480883214878
159.0	26.233804894625564	21.83034772914659	-278.63506610364294	0.7935956520242303	8.17209256461113	0.004182749121487452	0.0	24.93344707822292	128.36335380643519
160.0	26.347443346609566	21.930394763556183	-278.6847332805112	0.7931988540569254	8.146113483649973	0.00421431254232202	0.0	25.089410579558606	127.56540767536288
161.0	26.461100186178165	22.03051063828856	-278.73460771720005	0.792801905085213	8.120385628854917	0.004245950044079004	0.0	25.245029919793023	126.7790491468824
162.0	26.574773388740557	22.130692918003543	-278.78468756488513	0.7924048660548881	8.094905212938377	0.004277661061003931	0.0	25.432459039550398	125.84472794937945
